일자,브랜드,유형,제목,언론사,링크,요약
2026-04-01,블루보틀,기타 이슈,"GS25, 배달 음식 맛 살리는 '찰떡궁합 와인' 15종 선정",pinpointnews.co.kr,https://www.pinpointnews.co.kr/news/articleView.html?idxno=441913,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. '닥터 헤르만 리슬링'은 치킨과 궁합이 뛰어나다. 옐로우 그린 컬러에 허브와 핵과류 향이 어우러지며..."
2026-04-01,블루보틀,기타 이슈,"GS25, 배달 음식 맛 살리는 '찰떡궁합 와인' 15종 선정",hansbiz.co.kr,http://www.hansbiz.co.kr/news/articleView.html?idxno=829369,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. 행사가 19,920원이다. 치킨과의 궁합이 탁월한 '닥터 헤르만 리슬링'도 눈길을 끈다. 옅은 옐로우 그린..."
2026-04-01,블루보틀,기타 이슈,"GS25, 배달 음식 맛 살리는 '찰떡궁합 와인' 15종 선정",seoulwire.com,http://www.seoulwire.com/news/articleView.html?idxno=714407,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. 치킨과의 궁합이 뛰어난 '닥터 헤르만 리슬링'도 눈길을 끈다. 옅은 옐로우 그린 컬러에 허브와 핵과류..."
2026-04-01,블루보틀,신제품 출시,"[유통가 레이더] 영유아식 라인업 런칭하는 상하목장, 프리미엄 패밀리...",greened.kr,https://www.greened.kr/news/articleView.html?idxno=338724,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. 행사가 1만9920원이다. 치킨과의 궁합이 뛰어난 '닥터 헤르만 리슬링'도 눈길을 끈다. 옅은 옐로우 그린..."
2026-04-01,블루보틀,기타 이슈,"[유통갤러리] 잠실 에비뉴엘, 프리미엄 일식 전문점 '키이로'·'히츠노야...",theviewers.co.kr,https://theviewers.co.kr/View.aspx?No=4025064,"독특한 블루 보틀 디자인이 특징이며 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. 행사가 1만9920원이다. 치킨과의 궁합이 뛰어난 ‘닥터 헤르만 리슬링’도 눈길을 끈다. 4월 한달간 전국..."
2026-04-01,블루보틀,기타 이슈,"GS25, 한식부터 치킨까지…배달음식 궁합 베스트 와인 15종 선정",widedaily.com,https://www.widedaily.com/news/articleView.html?idxno=291402,"블루 보틀 디자인이 특징인 리슬링 와인으로 깔끔한 과실 풍미와 산도, 은은한 단맛의 균형이 돋보인다. 치킨과 잘 어울리는 닥터 헤르만 리슬링도 포함됐다. 옅은 옐로우 그린 컬러에 허브와 핵과류 향이 어우러지며..."
2026-04-01,블루보틀,기타 이슈,"""전문가 14인이 뽑았다""···GS25, '배달 음식 찰떡궁합' 와인 15종 선정",enewstoday.co.kr,http://www.enewstoday.co.kr/news/articleView.html?idxno=2413353,중식 페어링 추천 와인으로는 블루보틀 디자인이 특징인 '모젤란드 아방 가르테'가 있다. 깔끔한 과실 풍미와 산도 등이 조화를 이루는 리슬링 와인이다. '닥터 헤르만 리슬링'은 치킨과 궁합이 좋다. 옅은 옐로우 그린...
2026-04-01,블루보틀,기타 이슈,"GS25, 배달 한 상에 어울리는 '찰떡궁합 와인' 15종 내놨다",newsroad.co.kr,http://www.newsroad.co.kr/news/articleView.html?idxno=57083,"중식과 잘 맞는 와인으로는 독특한 블루 보틀 디자인의 '모젤란드 아방 가르테'가 꼽혔다. 리슬링 품종 특유의 깔끔한 과실 풍미와 산도, 은은한 단맛이 조화를 이루는 스타일로, 기름기와 풍미가 강한 중식 요리와 상호..."
2026-04-01,블루보틀,기타 이슈,"GS25, 한식부터 치킨까지…배달음식 궁합 베스트 와인 15종 선정",newsis.com,https://www.newsis.com/view/NISX20260401_0003572665,"블루 보틀 디자인이 특징인 리슬링 와인으로 깔끔한 과실 풍미와 산도, 은은한 단맛의 균형이 돋보인다. 치킨과 잘 어울리는 닥터 헤르만 리슬링도 포함됐다. 옅은 옐로우 그린 컬러에 허브와 핵과류 향이 어우러지며..."
2026-04-01,블루보틀,기타 이슈,"GS25, 배달 음식에 베스트 페어링 '이달의 와인' 선정",news1.kr,https://www.news1.kr/industry/distribution/6121045,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. '닥터 헤르만 리슬링'은 치킨과 궁합이 뛰어나다. 옐로우 그린 컬러에 허브와 핵과류 향이 어우러지며..."
2026-04-01,블루보틀,기타 이슈,"GS25, 배달음식 페어링 '베스트 와인 15종' 선정",slist.kr,https://www.slist.kr/news/articleView.html?idxno=728311,"독특한 블루 보틀 디자인이 특징이며, 깔끔한 과실 풍미와 산도, 은은한 달콤함이 조화를 이루는 리슬링 와인이다. 행사가 19,920원이다. 치킨과의 궁합이 뛰어난 '닥터 헤르만 리슬링'도 눈길을 끈다. 옅은 옐로우 그린..."
2026-04-01,블루보틀,신제품 출시,"""라떼부터 스낵까지""…'말차홀릭' 유통업계, 유행 넘어 스테디셀러로",bizwnews.com,http://www.bizwnews.com/news/articleView.html?idxno=131789,"블루보틀코리아 '체리블로썸 말차 라떼', '체리블로썸 라떼' 연출컷. 사진=블루보틀코리아 블루보틀 커피 코리아(이하 블루보틀)은 '체리블로썸 라떼'와 '체리블로썸 말차 라떼'를 새롭게 선보였다. '체리블로썸 말차..."
2026-03-31,폴바셋,신제품 출시,"신한투자증권, 개인전문투자자 대상 선물환 매도 상품 출시 外",rcast.co.kr,https://www.rcast.co.kr/news/articleView.html?idxno=30416,"온라인 업종의 경우 4대 간편결제로 결제 시 5%가 추가 할인되며 4대 주유소 주말 할인, 스타벅스·폴바셋 할인 등도 갖췄다. 4위는 '삼성카드 & MILEAGE PLATINUM (스카이패스)'다. 기본 적립으로 모든 가맹점에서 1000원 당..."
2026-03-31,폴바셋,혜택/프로모션/이벤트,올해 1분기 인기 신용카드는?... ‘삼성 iD SELECT ALL 카드’,joseilbo.com,http://www.joseilbo.com/news/news_read.php?uid=565662&class=18&grp=,"온라인 업종의 경우 4대 간편결제로 결제 시 5%가 추가 할인되며 4대 주유소 주말 할인, 스타벅스·폴바셋 할인 등도 갖췄다. 4위는 '삼성카드 & MILEAGE PLATINUM (스카이패스)'다. 기본 적립으로 모든 가맹점에서 1천 원 당..."
2026-03-31,폴바셋,혜택/프로모션/이벤트,카드고릴라 “1분기 인기 신용카드 1위는 '삼성 iD SELECT ALL'”,etnews.com,https://www.etnews.com/20260331000102,"온라인 업종의 경우 4대 간편결제로 결제 시 5%가 추가 할인되며 4대 주유소 주말 할인, 스타벅스·폴바셋 할인 등도 갖췄다. 이어 △4위 '삼성카드&MILEAGE PLATINUM(스카이패스)' △5위 'KB국민 My WE:SH 카드' △6위..."
2026-03-31,폴바셋,혜택/프로모션/이벤트,"카드고릴라, 1분기 신용카드 순위 공개…'삼성 iD SELECT ALL' 정상",slist.kr,https://www.slist.kr/news/articleView.html?idxno=728089,"4대 주유소 주말 할인과 스타벅스, 폴바셋 할인도 제공한다. 4위는 '삼성카드 & MILEAGE PLATINUM (스카이패스)'다. 모든 가맹점에서 1000원당 1마일이 기본 적립되며, 국내형 선택 시 백화점·주유·커피·편의점..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"매일유업 상하농원, '봄꽃 공방 피크닉' 프로그램 선봬",weekly.hankooki.com,https://weekly.hankooki.com/news/articleView.html?idxno=7157382,"패키지는 다음달 24일부터 5월 30일까지 실시되며 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방·농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등을 증정한다. 상하농원 내 식당인..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도기업 콘스펙에 PHA 공급…""글로벌 친환경 바이오소재 ...",biztribune.co.kr,http://www.biztribune.co.kr/news/articleView.html?idxno=351499,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서 지난달에는...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 印 콘스펙에 생분해 소재 PHA 공급",fnnews.com,http://www.fnnews.com/news/202603301808409005,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. PHA 빨대는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. CJ제일제당은...
2026-03-30,폴바셋,혜택/프로모션/이벤트,"봄·꽃·게의 만남…상하농원, 미식 체험형 '봄꽃 공방 피크닉' 운영",thepublic.kr,https://www.thepublic.kr/news/articleView.html?idxno=299217,"4월 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 가격은 27만원대부터 40만원대까지..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,[브리프]배스킨라빈스 농심 오뚜기 풀무원 대상 外,biztribune.co.kr,http://www.biztribune.co.kr/news/articleView.html?idxno=351460,"4월 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 가격은 27만원대부터..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄꽃 공방 피크닉 운영...미식·체험 콘텐츠 확대",job-post.co.kr,https://www.job-post.co.kr/news/articleView.html?idxno=211882,"호텔 객실 1박과 농원식당 간장게장 정식(2인), 온오프라인 제품 할인 쿠폰, 폴바셋 선운사점 음료 교환권 등이 포함된다. 상하농원 관계자는 ""고창의 자연 속에서 제철 먹거리와 다양한 체험을 통해 특별한 봄날의 추억을..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 바이오플라스틱 컴파운드 업체 콘스펙에 PHA 공급",econovill.com,https://www.econovill.com/news/articleView.html?idxno=735355,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 콘스펙에 PHA 공급…친환경 바이오소재 사업 확대",gokorea.kr,https://www.gokorea.kr/news/articleView.html?idxno=862007,올해 초 일부 매장에서 시범 도입한 'PHA 빨대'는 커피 브랜드 폴바셋 전국 매장으로 확대될 예정이다. 해당 제품은 석유계 원료 없이도 기존 플라스틱 빨대와 유사한 사용성과 내구성을 갖춘 것이 특징이다. 또한...
2026-03-30,폴바셋,신제품 출시,"CJ제일제당, 인도 업체에 생분해 소재 PHA 공급",lawissue.co.kr,http://www.lawissue.co.kr/view.php?ud=202603301653262363204ead0791_12,"올해 초 폴바셋 일부 매장에서 시범 도입한 PHA 빨대는 전국 매장으로 확대될 예정이다. 지난달에는 유한킴벌리, 유진한일합섬과 협력해 ‘크리넥스 빨아쓰는 생분해 위생행주’를 선보였다. CJ제일제당 측은..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄꽃 공방 피크닉 시즌 운영",thefirstmedia.net,http://www.thefirstmedia.net/news/articleView.html?idxno=196690,"4월 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 농원 내 식당에서도 봄 제철..."
2026-03-30,폴바셋,신제품 출시,"CJ제일제당, 인도 콘스펙에 친환경 소재 'PHA' 공급",finomy.com,http://www.finomy.com/news/articleView.html?idxno=252314,"올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 앞서 지난달에는 유한킴벌리, 유진한일합섬과 협력해 '크리넥스 빨아쓰는 생분해 위생행주'도 선보였다. 이 제품은..."
2026-03-30,폴바셋,기타 이슈,"""석유계 소재수급 불안정에"" CJ제일제당, 인도 콘스펙에 PHA공급",catchnews.kr,https://www.catchnews.kr/news/articleView.html?idxno=122158,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 콘스펙에 PHA 공급…친환경 소재 확장 속도",news2day.co.kr,https://www.news2day.co.kr/article/20260330500204,올해 초 일부 매장에서 시범 운영한 ‘PHA 빨대’는 전국 폴바셋 매장으로 확대될 예정이다. 석유계 소재를 사용하지 않으면서도 기존 제품과 유사한 사용감을 유지한 점이 특징이다. 앞서 유한킴벌리...
2026-03-30,폴바셋,기타 이슈,중동 정세에 '필수' 된 친환경 정책…업계 위기 대응에 총력전,wolyo.co.kr,https://www.wolyo.co.kr/news/articleView.html?idxno=310396,'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현해 폴바셋 전국 매장에서 사용될 예정이다. 깨끗한나라는 종이 기반 포장재 생산 및 공급 역량을 고도화해 안정적인...
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원 ""650평 꽃밭·제철꽃게·공방투어 통해 가족과 오감으로 봄 만...",catchnews.kr,https://www.catchnews.kr/news/articleView.html?idxno=122159,오는 4월 24일부터 5월 30일까지 진행되며 호텔객실 1박과 ▲농원식당 간장게장 정식(2인) ▲온·오프라인 제품 할인쿠폰 ▲공방 및 농사체험 할인혜택 ▲폴바셋 선운사점 음료교환권 등이 포함된다. 가격은 27만원대부터...
2026-03-30,폴바셋,신제품 출시,"CJ제일제당, 인도서 PHA 공급망 뚫었다···아시아 생분해 소재 시장 공...",greenpostkorea.co.kr,https://www.greenpostkorea.co.kr/news/articleView.html?idxno=306408,폴바셋 일부 매장에서 시범 운영하던 PHA 빨대는 전국 매장으로 확대될 예정이다. 지난달에는 유한킴벌리·유진한일합섬과 공동 개발한 '크리넥스 빨아쓰는 생분해 위생행주'를 출시했다. 위생용품 분야 PHA 상업화...
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄꽃 공방 피크닉 시즌 운영",businessplus.kr,https://www.businessplus.kr/news/articleView.html?idxno=109719,"다음달 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 가격은 27만원대부터..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 콘스펙에 친환경 바이오 소재 PHA공급",s-journal.co.kr,https://www.s-journal.co.kr/news/articleView.html?idxno=40027,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. PHA 빨대는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서 지난달에는...
2026-03-30,폴바셋,신제품 출시,"[유통레이더] 코오롱FnC 헬리녹스 웨어, 롯데 잠실·현대 무역센터점에...",mydaily.co.kr,https://www.mydaily.co.kr/page/view/2026033015321178927,"CJ제일제당은 올해 초 폴바셋에 도입한 PHA 빨대를 전국 매장으로 확대 적용하며, 최근 유한킴벌리 등과 협업해 세계 최초로 PHA 적용 위생행주를 선보이기도 했다. CJ제일제당 관계자는 “탈플라스틱 트렌드 가속화에..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 콘스펙에 PHA 공급...친환경 바이오소재 사업 확대",asiaa.co.kr,https://www.asiaa.co.kr/news/articleView.html?idxno=244900,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. PHA 빨대는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,신제품 출시,"CJ제일제당, 인도 콘스펙에 PHA 공급 계약",sisafocus.co.kr,http://www.sisafocus.co.kr/news/articleView.html?idxno=357954,"올해 초 폴바셋 일부 매장에서 도입한 PHA 빨대는 전국으로 확대된다. 지난달에는 유한킴벌리, 유진한일합섬과 PHA와 PLA 펄프를 혼합한 생분해성 소재만으로 생분해 위생행주도 개발해 선보였다. 개발 적용한..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 업체에 친환경 소재 공급",dnews.co.kr,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202603301003225120117,앞서 CJ제일제당은 올해 초 국내 폴바셋 일부 매장에 시범으로 PHA 빨대를 도입했다. PHA 빨대는 석유계 소재를 사용하지 않으면서도 기존 빨대와 사용감이 비슷하다. 올해 전국 매장으로 확대할 계획이다. 지난달에는...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 바이오플라스틱 컴파운드 업체 콘스펙 'PHA' 공급",sisacast.kr,http://www.sisacast.kr/news/articleView.html?idxno=94394,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"""플라스틱 대체 그 이상""..CJ 'PHA', 글로벌 표준 노린다",4th.kr,http://www.4th.kr/news/articleView.html?idxno=2109744,"폴바셋 매장에 적용된 'PHA 빨대'는 전국으로 확대될 예정이며, 유한킴벌리 등과 협력한 '생분해 위생행주'도 상용화했다. 화장품 용기, 포장재 등으로 적용 영역도 넓히고 있다. 최근 대형 화학·소재 기업들이 생분해..."
2026-03-30,폴바셋,신제품 출시,"CJ제일제당, ‘PHA 소재’ 인도 공급…친환경 사업 확대",sateconomy.co.kr,https://sateconomy.co.kr/news/view/1065591153598053,폴바셋 매장에서 도입한 PHA 빨대를 전국으로 확대할 예정이며 지난달에는 생분해 위생행주도 선보였다. 업계에서는 글로벌 탈플라스틱 규제와 에너지 절감 기조 속에서 PHA가 대체 소재로 부상하고 있다는 평가가...
2026-03-30,폴바셋,신제품 출시,[KFE 유통로그]CJ제일제당·대상,kfenews.co.kr,https://www.kfenews.co.kr/news/articleView.html?idxno=656193,"CJ제일제당은 'PHA 빨대'를 커피 브랜드 폴바셋 전국 매장으로 확대할 예정이며, 앞서 유한킴벌리 등과 협업해 '크리넥스 빨아쓰는 생분해 위생행주'를 출시하는 등 상용화 사례를 늘리고 있다. 2022년 론칭한 생분해..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄꽃 공방 피크닉 시즌 '운영'",betanews.net,https://www.betanews.net/article/view/beta202603300041,"4월 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 가격은 27만원대부터..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, '봄꽃 공방 피크닉'…가족형 체험 확장",100ssd.co.kr,https://www.100ssd.co.kr/news/articleView.html?idxno=207538,"4월 24일부터 5월 30일까지 진행되며, 호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 농원 내 식당에서도 봄 제철..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"'650평 꽃밭'에 '제철 꽃게장'까지… 상하농원, '봄꽃 공방 피크닉' 운영",financialpost.co.kr,https://www.financialpost.co.kr/news/articleView.html?idxno=253500,"객실 1박과 식당 간장게장 2인 정식, 공방과 농사 체험 할인권, 폴바셋 선운사점 음료 교환권 등을 하나로 묶었다. 숙박비는 27만원에서 40만원 수준으로 책정했다. 농원 내 생산 시설 5곳을 둘러보는 공방 플레이존 투어도..."
2026-03-30,폴바셋,신제품 출시,"오뚜기, 린나이와 앱 기반 간편식 협업…유한양행, 휴이노와 美 디지털...",sisaon.co.kr,http://www.sisaon.co.kr/news/articleView.html?idxno=181908,"올초 폴바셋 일부 매장에서 시범 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 지난달에는 유한킴벌리, 유진한일합섬과 협력해 '크리넥스 빨아쓰는 생분해 위생행주'도 선보였다. 윤태원 유한USA 대표(사진 왼쪽)..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 생분해성 바이오 소재 ‘PHA’ 주목...글로벌 친환경 소재 ...",betanews.net,https://www.betanews.net/article/view/beta202603300028,올해 초 폴바셋 일부 매장에서 시범으로 도입한 ‘PHA 빨대’는 전국 매장으로 확대될 예정이다. ‘PHA 빨대’는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 콘스펙에 생분해성 PHA 소재 공급 착수",ttlnews.com,http://www.ttlnews.com/news/articleView.html?idxno=3093643,올해 초 폴바셋 일부 매장에서 시범 도입한 PHA 빨대는 전국 매장으로 확대된다. PHA 빨대는 석유계 소재를 사용하지 않으면서 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 지난달에는 유한킴벌리...
2026-03-30,폴바셋,기타 이슈,"'탈 플라스틱' 강화...CJ제일제당, 인도 콘스펙에 PHA 공급으로 시장 대...",the-pr.co.kr,https://www.the-pr.co.kr/news/articleView.html?idxno=60963,올해 초 폴바셋 일부 매장에서 시범으로 도입한 PHA 빨대는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄꽃 공방 피크닉 시즌 운영",ceoscoredaily.com,https://www.ceoscoredaily.com/page/view/2026033011094390938,"호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방·농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 가격은 27만원대부터 40만원대로 책정됐다. 농원 내 식당에서도 봄 제철..."
2026-03-30,폴바셋,기타 이슈,"[TOP's Pick] [유통] 풀무원, 건국대 동물병원과 반려견 헌혈 MOU 체결 外",topdaily.kr,https://www.topdaily.kr/articles/109454,올해 초 폴바셋 일부 매장에서 시범으로 도입한 ‘PHA 빨대’는 전국 매장으로 확대될 예정. ‘PHA 빨대’는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현. 앞서 지난달에는...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 바이오플라스틱 컴파운드 업체 콘스펙에 PHA 공급",newsquest.co.kr,https://www.newsquest.co.kr/news/articleView.html?idxno=263923,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. CJ제일제당은...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, PHA 글로벌 확장 가속... 인도·동남아 커틀러리 기업 도입...",whitepaper.co.kr,http://www.whitepaper.co.kr/news/articleView.html?idxno=260262,"올해 초 일부 폴바셋 매장에서 시범 운영한 PHA 빨대는 전국 매장으로 확대될 예정이며, 해당 제품은 석유계 원료 없이도 기존 빨대와 유사한 품질과 내구성을 갖췄다. CJ제일제당은 2022년 생분해 소재 브랜드 'PHACT..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 '콘스펙'에 PHA 공급.. 바이오 소재 일상화 앞당긴다",fnnews.com,http://www.fnnews.com/news/202603301341502282,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 상위업체에 PHA 공급… 커틀러리 글로벌 공략",kgnews.co.kr,https://www.kgnews.co.kr/news/article.html?no=889497,올해 초 폴바셋 일부 매장에서 시범으로 도입한 ‘PHA 빨대’는 전국 매장으로 확대될 예정이다. 이는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다.  지난달에는...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 생분해 소재 PHA 글로벌 확장···인도 콘스펙 공급",newsfreezone.co.kr,https://www.newsfreezone.co.kr/news/articleView.html?idxno=682404,올해 초 폴바셋 일부 매장에서 시범으로 도입한 'PHA 빨대'는 전국 매장으로 확대될 예정이다. 'PHA 빨대'는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서 지난달에는...
2026-03-30,폴바셋,혜택/프로모션/이벤트,"""오감으로 봄을 즐기자"" 상하농원, 봄꽃 공방 피크닉 전개",metroseoul.co.kr,http://www.metroseoul.co.kr/article/20260330500303,"객실 1박과 간장게장 정식(2인), 온·오프라인 할인 쿠폰, 공방·농사 체험 할인, 폴바셋 선운사점 음료 교환권 등이 포함되며, 가격은 27만~40만원대다. 농원 내 식음 공간도 봄 제철 식재료 중심 메뉴를 강화했다. 상하키친은..."
2026-03-30,폴바셋,혜택/프로모션/이벤트,"상하농원, 봄 시즌 체험형 ‘봄꽃 공방 피크닉’ 프로그램 운영",siminilbo.co.kr,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160280055465984,"호텔 객실 1박과 농원식당 간장게장 정식(2인), 온·오프라인 제품 할인 쿠폰, 공방 및 농사체험 할인 혜택, 폴바셋 선운사점 음료 교환권 등이 포함된다. 농원 내 식당에서도 봄 제철 식재료를 활용한 다양한 메뉴를..."
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, '바다서 녹는 플라스틱' PHA로 인도 공략…글로벌 영토 확장",thefairnews.co.kr,https://www.thefairnews.co.kr/news/articleView.html?idxno=72893,올해 초 커피 전문점 폴바셋 일부 매장에서 시범 도입됐던 'PHA 빨대'는 뛰어난 내구성과 이질감 없는 사용감을 인정받아 향후 전국 매장으로 확대 적용될 예정이다. 또한 지난달에는 유한킴벌리 등과 협력해 세계...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 친환경바이오소재사업 순항",naeil.com,https://www.naeil.com/news/read/583171?ref=naver,올해 초 폴바셋 일부 매장에서 시범으로 도입한 ‘PHA 빨대’는 전국 매장으로 확대될 예정이다. ‘PHA 빨대’는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다. 앞서...
2026-03-30,폴바셋,기타 이슈,"CJ제일제당, 인도 바이오플라스틱 컴파운드 업체 콘스펙에 PHA 공급…글...",dailyt.co.kr,https://www.dailyt.co.kr/newsView/dlt202603300018,올해 초 폴바셋 일부 매장에서 시범으로 도입한 ‘PHA 빨대’는 전국 매장으로 확대될 예정이다. ‘PHA 빨대’는 석유계 소재를 사용하지 않으면서도 기존 빨대와 유사한 사용감과 높은 내구성을 구현했다....
